PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"30755616","Biallelic VARS variants cause developmental encephalopathy with microcephaly that is recapitulated in vars knockout zebrafish","Siekierska A, Stamberger H, Deconinck T, Oprescu SN, Partoens M, Zhang Y, Sourbron J, Adriaenssens E, Mullen P, Wiencek P, Hardies K, Lee JS, Giong HK, Distelmaier F, Elpeleg O, Helbig KL, Hersh J, Isikay S, Jordan E, Karaca E, Kecskes A, Lupski JR, Kovacs-Nagy R, May P, Narayanan V, Pendziwiat M, Ramsey K, Rangasamy S, Shinde DN, Spiegel R, Timmerman V, von Spiczak S, Helbig I; C4RCD Research Group; AR working group of the EuroEPINOMICS RES Consortium, Weckhuysen S, Francklyn C, Antonellis A, de Witte P, De Jonghe P.","Nat Commun. 2019 Feb 12;10(1):708. doi: 10.1038/s41467-018-07953-w.","Siekierska A","Nat Commun","2019","2019/02/14","PMC6372652","","10.1038/s41467-018-07953-w"
"24990319","Electrophysiological Differences between the Same Pore Region Mutation in SCN1A and SCN3A","Chen YJ, Shi YW, Xu HQ, Chen ML, Gao MM, Sun WW, Tang B, Zeng Y, Liao WP.","Mol Neurobiol. 2015;51(3):1263-70. doi: 10.1007/s12035-014-8802-x. Epub 2014 Jul 3.","Chen YJ","Mol Neurobiol","2015","2014/07/04","","","10.1007/s12035-014-8802-x"
"29936235","A novel de novo HCN1 loss-of-function mutation in genetic generalized epilepsy causing increased neuronal excitability","Bonzanni M, DiFrancesco JC, Milanesi R, Campostrini G, Castellotti B, Bucchi A, Baruscotti M, Ferrarese C, Franceschetti S, Canafoglia L, Ragona F, Freri E, Labate A, Gambardella A, Costa C, Rivolta I, Gellera C, Granata T, Barbuti A, DiFrancesco D.","Neurobiol Dis. 2018 Oct;118:55-63. doi: 10.1016/j.nbd.2018.06.012. Epub 2018 Jun 21.","Bonzanni M","Neurobiol Dis","2018","2018/06/25","","","10.1016/j.nbd.2018.06.012"
"32097883","Remarkable effect of transdermal nicotine in children with CHRNA4-related autosomal dominant sleep-related hypermotor epilepsy","Lossius K, de Saint Martin A, Myren-Svelstad S, Bjørnvold M, Minken G, Seegmuller C, Valenti Hirsch MP, Chelly J, Steinlein O, Picard F, Brodtkorb E.","Epilepsy Behav. 2020 Apr;105:106944. doi: 10.1016/j.yebeh.2020.106944. Epub 2020 Feb 22.","Lossius K","Epilepsy Behav","2020","2020/02/26","","","10.1016/j.yebeh.2020.106944"
"18621678","Divergent sodium channel defects in familial hemiplegic migraine","Kahlig KM, Rhodes TH, Pusch M, Freilinger T, Pereira-Monteiro JM, Ferrari MD, van den Maagdenberg AM, Dichgans M, George AL Jr.","Proc Natl Acad Sci U S A. 2008 Jul 15;105(28):9799-804. doi: 10.1073/pnas.0711717105. Epub 2008 Jul 9.","Kahlig KM","Proc Natl Acad Sci U S A","2008","2008/07/16","PMC2474506","","10.1073/pnas.0711717105"
"32544858","Generation of corrected-hiPSC (USTCi001-A-1) from epilepsy patient iPSCs using TALEN-mediated editing of the SCN1A gene","Zhao H, He L, Li S, Huang H, Tang F, Han X, Lin Z, Tian C, Huang R, Zhou P, Huang J, Deng S, Li Z.","Stem Cell Res. 2020 Jul;46:101864. doi: 10.1016/j.scr.2020.101864. Epub 2020 Jun 9.","Zhao H","Stem Cell Res","2020","2020/06/17","","","10.1016/j.scr.2020.101864"
"29763708","PCDH19 regulation of neural progenitor cell differentiation suggests asynchrony of neurogenesis as a mechanism contributing to PCDH19 Girls Clustering Epilepsy","Homan CC, Pederson S, To TH, Tan C, Piltz S, Corbett MA, Wolvetang E, Thomas PQ, Jolly LA, Gecz J.","Neurobiol Dis. 2018 Aug;116:106-119. doi: 10.1016/j.nbd.2018.05.004. Epub 2018 May 12.","Homan CC","Neurobiol Dis","2018","2018/05/16","","","10.1016/j.nbd.2018.05.004"
"25997620","Maintaining the balance: both gain- and loss-of-function KCNA2 mutants cause epileptic encephalopathy","Drögemöller BI.","Clin Genet. 2015 Aug;88(2):137-9. doi: 10.1111/cge.12615. Epub 2015 Jun 3.","Drögemöller BI","Clin Genet","2015","2015/05/23","","","10.1111/cge.12615"
"33308442","Multi-parametric analysis of 57 SYNGAP1 variants reveal impacts on GTPase signaling, localization, and protein stability","Meili F, Wei WJ, Sin WC, Meyers WM, Dascalu I, Callaghan DB, Rogic S, Pavlidis P, Haas K.","Am J Hum Genet. 2021 Jan 7;108(1):148-162. doi: 10.1016/j.ajhg.2020.11.011. Epub 2020 Dec 11.","Meili F","Am J Hum Genet","2021","2020/12/14","PMC7820741","","10.1016/j.ajhg.2020.11.011"
"33735526","Progressive myoclonus epilepsy KCNC1 variant causes a developmental dendritopathy","Carpenter JC, Männikkö R, Heffner C, Heneine J, Sampedro-Castañeda M, Lignani G, Schorge S.","Epilepsia. 2021 May;62(5):1256-1267. doi: 10.1111/epi.16867. Epub 2021 Mar 18.","Carpenter JC","Epilepsia","2021","2021/03/18","PMC8436768","","10.1111/epi.16867"
"27172900","PRRT2 mutations lead to neuronal dysfunction and neurodevelopmental defects","Liu YT, Nian FS, Chou WJ, Tai CY, Kwan SY, Chen C, Kuo PW, Lin PH, Chen CY, Huang CW, Lee YC, Soong BW, Tsai JW.","Oncotarget. 2016 Jun 28;7(26):39184-39196. doi: 10.18632/oncotarget.9258.","Liu YT","Oncotarget","2016","2016/05/14","PMC5129924","","10.18632/oncotarget.9258"
"29367179","Childhood-onset generalized epilepsy in Bainbridge-Ropers syndrome","Myers KA, White SM, Mohammed S, Metcalfe KA, Fry AE, Wraige E, Vasudevan PC, Balasubramanian M, Scheffer IE.","Epilepsy Res. 2018 Feb;140:166-170. doi: 10.1016/j.eplepsyres.2018.01.014. Epub 2018 Feb 3.","Myers KA","Epilepsy Res","2018","2018/01/26","","","10.1016/j.eplepsyres.2018.01.014"
"22078544","The serpinopathies studying serpin polymerization in vivo","Irving JA, Ekeowa UI, Belorgey D, Haq I, Gooptu B, Miranda E, Pérez J, Roussel BD, Ordóñez A, Dalton LE, Thomas SE, Marciniak SJ, Parfrey H, Chilvers ER, Teckman JH, Alam S, Mahadeva R, Rashid ST, Vallier L, Lomas DA.","Methods Enzymol. 2011;501:421-66. doi: 10.1016/B978-0-12-385950-1.00018-3.","Irving JA","Methods Enzymol","2011","2011/11/15","","","10.1016/B978-0-12-385950-1.00018-3"
"27836728","Altered gene expression profile in a mouse model of SCN8A encephalopathy","Sprissler RS, Wagnon JL, Bunton-Stasyshyn RK, Meisler MH, Hammer MF.","Exp Neurol. 2017 Feb;288:134-141. doi: 10.1016/j.expneurol.2016.11.002. Epub 2016 Nov 9.","Sprissler RS","Exp Neurol","2017","2016/11/13","PMC5215827","NIHMS831879","10.1016/j.expneurol.2016.11.002"
"28126851","Functional Evaluation of a De Novo GRIN2A Mutation Identified in a Patient with Profound Global Developmental Delay and Refractory Epilepsy","Chen W, Tankovic A, Burger PB, Kusumoto H, Traynelis SF, Yuan H.","Mol Pharmacol. 2017 Apr;91(4):317-330. doi: 10.1124/mol.116.106781. Epub 2017 Jan 26.","Chen W","Mol Pharmacol","2017","2017/01/28","PMC5363715","","10.1124/mol.116.106781"
"28676574","Aberrant Sodium Channel Currents and Hyperexcitability of Medial Entorhinal Cortex Neurons in a Mouse Model of SCN8A Encephalopathy","Ottolini M, Barker BS, Gaykema RP, Meisler MH, Patel MK.","J Neurosci. 2017 Aug 9;37(32):7643-7655. doi: 10.1523/JNEUROSCI.2709-16.2017. Epub 2017 Jul 4.","Ottolini M","J Neurosci","2017","2017/07/06","PMC5551062","","10.1523/JNEUROSCI.2709-16.2017"
"27340224","Differential molecular and behavioural alterations in mouse models of GABRG2 haploinsufficiency versus dominant negative mutations associated with human epilepsy","Warner TA, Shen W, Huang X, Liu Z, Macdonald RL, Kang JQ.","Hum Mol Genet. 2016 Aug 1;25(15):3192-3207. doi: 10.1093/hmg/ddw168. Epub 2016 Jun 23.","Warner TA","Hum Mol Genet","2016","2016/06/25","PMC5179921","","10.1093/hmg/ddw168"
"19403557","Deletions and missense mutations of EPM2A exacerbate unfolded protein response and apoptosis of neuronal cells induced by endoplasm reticulum stress","Liu Y, Wang Y, Wu C, Liu Y, Zheng P.","Hum Mol Genet. 2009 Jul 15;18(14):2622-31. doi: 10.1093/hmg/ddp196. Epub 2009 Apr 29.","Liu Y","Hum Mol Genet","2009","2009/05/01","PMC2701334","","10.1093/hmg/ddp196"
"27030113","A Kv7.2 mutation associated with early onset epileptic encephalopathy with suppression-burst enhances Kv7/M channel activity","Devaux J, Abidi A, Roubertie A, Molinari F, Becq H, Lacoste C, Villard L, Milh M, Aniksztejn L.","Epilepsia. 2016 May;57(5):e87-93. doi: 10.1111/epi.13366. Epub 2016 Mar 31.","Devaux J","Epilepsia","2016","2016/04/01","","","10.1111/epi.13366"
"28235671","SCN3A deficiency associated with increased seizure susceptibility","Lamar T, Vanoye CG, Calhoun J, Wong JC, Dutton SBB, Jorge BS, Velinov M, Escayg A, Kearney JA.","Neurobiol Dis. 2017 Jun;102:38-48. doi: 10.1016/j.nbd.2017.02.006. Epub 2017 Feb 22.","Lamar T","Neurobiol Dis","2017","2017/02/26","PMC5446790","NIHMS858473","10.1016/j.nbd.2017.02.006"
"34093402","Differential Functional Changes of Nav1.2 Channel Causing SCN2A-Related Epilepsy and Status Epilepticus During Slow Sleep","Miao P, Tang S, Ye J, Tang J, Wang J, Zheng C, Li Y, Feng J.","Front Neurol. 2021 May 19;12:653517. doi: 10.3389/fneur.2021.653517. eCollection 2021.","Miao P","Front Neurol","2021","2021/06/07","PMC8170409","","10.3389/fneur.2021.653517"
"24152123","Mapping genetic modifiers of survival in a mouse model of Dravet syndrome","Miller AR, Hawkins NA, McCollom CE, Kearney JA.","Genes Brain Behav. 2014 Feb;13(2):163-72. doi: 10.1111/gbb.12099. Epub 2013 Nov 14.","Miller AR","Genes Brain Behav","2014","2013/10/25","PMC3930200","NIHMS551698","10.1111/gbb.12099"
"34224328","An emerging spectrum of variants and clinical features in KCNMA1-linked channelopathy","Miller JP, Moldenhauer HJ, Keros S, Meredith AL.","Channels (Austin). 2021 Dec;15(1):447-464. doi: 10.1080/19336950.2021.1938852.","Miller JP","Channels (Austin)","2021","2021/07/05","PMC8259716","","10.1080/19336950.2021.1938852"
"26752331","De novo loss-of-function mutations in X-linked SMC1A cause severe ID and therapy-resistant epilepsy in females: expanding the phenotypic spectrum","Jansen S, Kleefstra T, Willemsen MH, de Vries P, Pfundt R, Hehir-Kwa JY, Gilissen C, Veltman JA, de Vries BB, Vissers LE.","Clin Genet. 2016 Nov;90(5):413-419. doi: 10.1111/cge.12729. Epub 2016 Feb 14.","Jansen S","Clin Genet","2016","2016/01/12","","","10.1111/cge.12729"
"20371507","Molecular correlates of age-dependent seizures in an inherited neonatal-infantile epilepsy","Liao Y, Deprez L, Maljevic S, Pitsch J, Claes L, Hristova D, Jordanova A, Ala-Mello S, Bellan-Koch A, Blazevic D, Schubert S, Thomas EA, Petrou S, Becker AJ, De Jonghe P, Lerche H.","Brain. 2010 May;133(Pt 5):1403-14. doi: 10.1093/brain/awq057. Epub 2010 Apr 5.","Liao Y","Brain","2010","2010/04/08","","","10.1093/brain/awq057"
"29196578","Precision therapy for epilepsy due to KCNT1 mutations: A randomized trial of oral quinidine","Mullen SA, Carney PW, Roten A, Ching M, Lightfoot PA, Churilov L, Nair U, Li M, Berkovic SF, Petrou S, Scheffer IE.","Neurology. 2018 Jan 2;90(1):e67-e72. doi: 10.1212/WNL.0000000000004769. Epub 2017 Dec 1.","Mullen SA","Neurology","2018","2017/12/03","","","10.1212/WNL.0000000000004769"
"24318194","Dominant-negative effects of KCNQ2 mutations are associated with epileptic encephalopathy","Orhan G, Bock M, Schepers D, Ilina EI, Reichel SN, Löffler H, Jezutkovic N, Weckhuysen S, Mandelstam S, Suls A, Danker T, Guenther E, Scheffer IE, De Jonghe P, Lerche H, Maljevic S.","Ann Neurol. 2014 Mar;75(3):382-94. doi: 10.1002/ana.24080. Epub 2014 Mar 18.","Orhan G","Ann Neurol","2014","2013/12/10","","","10.1002/ana.24080"
"27650530","Adenosine A(2A) receptor and ecto-5'-nucleotidase/CD73 are upregulated in hippocampal astrocytes of human patients with mesial temporal lobe epilepsy (MTLE)","Barros-Barbosa AR, Ferreirinha F, Oliveira Â, Mendes M, Lobo MG, Santos A, Rangel R, Pelletier J, Sévigny J, Cordeiro JM, Correia-de-Sá P.","Purinergic Signal. 2016 Dec;12(4):719-734. doi: 10.1007/s11302-016-9535-2. Epub 2016 Sep 20.","Barros-Barbosa AR","Purinergic Signal","2016","2016/09/22","PMC5124012","","10.1007/s11302-016-9535-2"
"32593294","Clinical and Genetic Study on a Chinese Patient with Infantile Onset Epileptic Encephalopathy carrying a PPP3CA Null Variant: a case report","Yang S, Shen X, Kang Q, Kuang X, Ning Z, Liu S, Liao H, Cao Z, Yang L.","BMC Pediatr. 2020 Jun 27;20(1):315. doi: 10.1186/s12887-020-02213-7.","Yang S","BMC Pediatr","2020","2020/06/29","PMC7320544","","10.1186/s12887-020-02213-7"
"27545674","Biallelic Variants in UBA5 Link Dysfunctional UFM1 Ubiquitin-like Modifier Pathway to Severe Infantile-Onset Encephalopathy","Muona M, Ishimura R, Laari A, Ichimura Y, Linnankivi T, Keski-Filppula R, Herva R, Rantala H, Paetau A, Pöyhönen M, Obata M, Uemura T, Karhu T, Bizen N, Takebayashi H, McKee S, Parker MJ, Akawi N, McRae J, Hurles ME; DDD Study, Kuismin O, Kurki MI, Anttonen AK, Tanaka K, Palotie A, Waguri S, Lehesjoki AE, Komatsu M.","Am J Hum Genet. 2016 Sep 1;99(3):683-694. doi: 10.1016/j.ajhg.2016.06.020. Epub 2016 Aug 18.","Muona M","Am J Hum Genet","2016","2016/08/23","PMC5010641","","10.1016/j.ajhg.2016.06.020"
"26216881","Muscle glycogen remodeling and glycogen phosphate metabolism following exhaustive exercise of wild type and laforin knockout mice","Irimia JM, Tagliabracci VS, Meyer CM, Segvich DM, DePaoli-Roach AA, Roach PJ.","J Biol Chem. 2015 Sep 11;290(37):22686-98. doi: 10.1074/jbc.M115.673897. Epub 2015 Jul 27.","Irimia JM","J Biol Chem","2015","2015/07/29","PMC4566241","","10.1074/jbc.M115.673897"
"30076230","Selective Na(V)1.1 activation rescues Dravet syndrome mice from seizures and premature death","Richards KL, Milligan CJ, Richardson RJ, Jancovski N, Grunnet M, Jacobson LH, Undheim EAB, Mobli M, Chow CY, Herzig V, Csoti A, Panyi G, Reid CA, King GF, Petrou S.","Proc Natl Acad Sci U S A. 2018 Aug 21;115(34):E8077-E8085. doi: 10.1073/pnas.1804764115. Epub 2018 Aug 3.","Richards KL","Proc Natl Acad Sci U S A","2018","2018/08/05","PMC6112713","","10.1073/pnas.1804764115"
"28936771","Functional Investigation of a GRIN2A Variant Associated with Rolandic Epilepsy","Xu XX, Liu XR, Fan CY, Lai JX, Shi YW, Yang W, Su T, Xu JY, Luo JH, Liao WP.","Neurosci Bull. 2018 Apr;34(2):237-246. doi: 10.1007/s12264-017-0182-6. Epub 2017 Sep 21.","Xu XX","Neurosci Bull","2018","2017/09/23","PMC5856713","","10.1007/s12264-017-0182-6"
"33677401","Delineation of epileptic and neurodevelopmental phenotypes associated with variants in STX1B","Krenn M, Schloegl M, Pataraia E, Gelpi E, Schröder S, Rauscher C, Mayr JA, Kotzot D, Zimprich F, Meitinger T, Wagner M.","Seizure. 2021 Apr;87:25-29. doi: 10.1016/j.seizure.2021.02.027. Epub 2021 Feb 27.","Krenn M","Seizure","2021","2021/03/07","","","10.1016/j.seizure.2021.02.027"
"29861134","Non-canonical mTOR-Independent Role of DEPDC5 in Regulating GABAergic Network Development","Swaminathan A, Hassan-Abdi R, Renault S, Siekierska A, Riché R, Liao M, de Witte PAM, Yanicostas C, Soussi-Yanicostas N, Drapeau P, Samarut É.","Curr Biol. 2018 Jun 18;28(12):1924-1937.e5. doi: 10.1016/j.cub.2018.04.061. Epub 2018 May 31.","Swaminathan A","Curr Biol","2018","2018/06/05","","","10.1016/j.cub.2018.04.061"
"10891902","Visual function loss from vigabatrin: effect of stopping the drug","Johnson MA, Krauss GL, Miller NR, Medura M, Paul SR.","Neurology. 2000 Jul 12;55(1):40-5. doi: 10.1212/wnl.55.1.40.","Johnson MA","Neurology","2000","2000/07/13","","","10.1212/wnl.55.1.40"
"25766678","Sleep impairment and reduced interneuron excitability in a mouse model of Dravet Syndrome","Kalume F, Oakley JC, Westenbroek RE, Gile J, de la Iglesia HO, Scheuer T, Catterall WA.","Neurobiol Dis. 2015 May;77:141-54. doi: 10.1016/j.nbd.2015.02.016. Epub 2015 Mar 10.","Kalume F","Neurobiol Dis","2015","2015/03/14","PMC4402280","NIHMS670855","10.1016/j.nbd.2015.02.016"
"18321734","Myoclonic absence epilepsy with photosensitivity and a gain of function mutation in glutamate dehydrogenase","Bahi-Buisson N, El Sabbagh S, Soufflet C, Escande F, Boddaert N, Valayannopoulos V, Bellané-Chantelot C, Lascelles K, Dulac O, Plouin P, de Lonlay P.","Seizure. 2008 Oct;17(7):658-64. doi: 10.1016/j.seizure.2008.01.005. Epub 2008 Mar 5.","Bahi-Buisson N","Seizure","2008","2008/03/07","","","10.1016/j.seizure.2008.01.005"
"31514193","Renal Pathological Findings in Action Myoclonus-Renal Failure Syndrome","Desbuissons G, Brocheriou I, Touchard G, Goujon JM, Méneret A, Isnard-Bagnis C.","Nephron. 2020;144(2):55-58. doi: 10.1159/000503067. Epub 2019 Sep 12.","Desbuissons G","Nephron","2020","2019/09/13","","","10.1159/000503067"
"23165780","Clinical and radiological features of Japanese patients with a severe phenotype due to CASK mutations","Takanashi J, Okamoto N, Yamamoto Y, Hayashi S, Arai H, Takahashi Y, Maruyama K, Mizuno S, Shimakawa S, Ono H, Oyanagi R, Kubo S, Barkovich AJ, Inazawa J.","Am J Med Genet A. 2012 Dec;158A(12):3112-8. doi: 10.1002/ajmg.a.35640. Epub 2012 Nov 19.","Takanashi J","Am J Med Genet A","2012","2012/11/21","","","10.1002/ajmg.a.35640"
"32392612","Whole-Exome Sequencing in NF1-Related West Syndrome Leads to the Identification of KCNC2 as a Novel Candidate Gene for Epilepsy","Rademacher A, Schwarz N, Seiffert S, Pendziwiat M, Rohr A, van Baalen A, Helbig I, Weber Y, Muhle H.","Neuropediatrics. 2020 Oct;51(5):368-372. doi: 10.1055/s-0040-1710524. Epub 2020 May 11.","Rademacher A","Neuropediatrics","2020","2020/05/12","","","10.1055/s-0040-1710524"
"18031550","Scn2a sodium channel mutation results in hyperexcitability in the hippocampus in vitro","Kile KB, Tian N, Durand DM.","Epilepsia. 2008 Mar;49(3):488-99. doi: 10.1111/j.1528-1167.2007.01413.x. Epub 2007 Nov 21.","Kile KB","Epilepsia","2008","2007/11/23","PMC2720056","NIHMS127443","10.1111/j.1528-1167.2007.01413.x"
"17095562","Inherited cortical HCN1 channel loss amplifies dendritic calcium electrogenesis and burst firing in a rat absence epilepsy model","Kole MH, Bräuer AU, Stuart GJ.","J Physiol. 2007 Jan 15;578(Pt 2):507-25. doi: 10.1113/jphysiol.2006.122028. Epub 2006 Nov 9.","Kole MH","J Physiol","2007","2006/11/11","PMC2075144","","10.1113/jphysiol.2006.122028"
"33891371","Neuroimaging Phenotyping and Assessment of Structural-Metabolic-Electrophysiological Alterations in the Temporal Neocortex of Focal Cortical Dysplasia IIIa","Mo J, Wei W, Liu Z, Zhang J, Ma Y, Sang L, Hu W, Zhang C, Wang Y, Wang X, Liu C, Zhao B, Gao D, Tian J, Zhang K.","J Magn Reson Imaging. 2021 Sep;54(3):925-935. doi: 10.1002/jmri.27615. Epub 2021 Apr 23.","Mo J","J Magn Reson Imaging","2021","2021/04/23","","","10.1002/jmri.27615"
"22669944","Increased laforin and laforin binding to glycogen underlie Lafora body formation in malin-deficient Lafora disease","Tiberia E, Turnbull J, Wang T, Ruggieri A, Zhao XC, Pencea N, Israelian J, Wang Y, Ackerley CA, Wang P, Liu Y, Minassian BA.","J Biol Chem. 2012 Jul 20;287(30):25650-9. doi: 10.1074/jbc.M111.331611. Epub 2012 Jun 5.","Tiberia E","J Biol Chem","2012","2012/06/07","PMC3408169","","10.1074/jbc.M111.331611"
"23821540","Dravet syndrome patient-derived neurons suggest a novel epilepsy mechanism","Liu Y, Lopez-Santiago LF, Yuan Y, Jones JM, Zhang H, O'Malley HA, Patino GA, O'Brien JE, Rusconi R, Gupta A, Thompson RC, Natowicz MR, Meisler MH, Isom LL, Parent JM.","Ann Neurol. 2013 Jul;74(1):128-39. doi: 10.1002/ana.23897. Epub 2013 Jul 2.","Liu Y","Ann Neurol","2013","2013/07/04","PMC3775921","NIHMS460765","10.1002/ana.23897"
"29153277","A novel ROGDI gene mutation is associated with Kohlschutter-Tonz syndrome","Aswath N, Ramakrishnan SN, Teresa N, Ramanathan A.","Oral Surg Oral Med Oral Pathol Oral Radiol. 2018 Jan;125(1):e8-e11. doi: 10.1016/j.oooo.2017.09.016. Epub 2017 Oct 12.","Aswath N","Oral Surg Oral Med Oral Pathol Oral Radiol","2018","2017/11/21","","","10.1016/j.oooo.2017.09.016"
"12918016","Cathepsin B but not cathepsins L or S contributes to the pathogenesis of Unverricht-Lundborg progressive myoclonus epilepsy (EPM1)","Houseweart MK, Pennacchio LA, Vilaythong A, Peters C, Noebels JL, Myers RM.","J Neurobiol. 2003 Sep 15;56(4):315-27. doi: 10.1002/neu.10253.","Houseweart MK","J Neurobiol","2003","2003/08/15","","","10.1002/neu.10253"
