PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"27567911","Homozygous KCNMA1 mutation as a cause of cerebellar atrophy, developmental delay and seizures","Tabarki B, AlMajhad N, AlHashem A, Shaheen R, Alkuraya FS.","Hum Genet. 2016 Nov;135(11):1295-1298. doi: 10.1007/s00439-016-1726-y. Epub 2016 Aug 27.","Tabarki B","Hum Genet","2016","2016/08/29","","","10.1007/s00439-016-1726-y"
"27265003","Evaluation of non-coding variation in GLUT1 deficiency","Liu YC, Lee JW, Bellows ST, Damiano JA, Mullen SA, Berkovic SF, Bahlo M, Scheffer IE, Hildebrand MS; Clinical Group.","Dev Med Child Neurol. 2016 Dec;58(12):1295-1302. doi: 10.1111/dmcn.13163. Epub 2016 Jun 6.","Liu YC","Dev Med Child Neurol","2016","2016/06/07","","","10.1111/dmcn.13163"
"31720899","Whole exome sequencing identifies a novel SCN1A mutation in genetic (idiopathic) generalized epilepsy and juvenile myoclonic epilepsy subtypes","Chan CK, Low JS, Lim KS, Low SK, Tan CT, Ng CC.","Neurol Sci. 2020 Mar;41(3):591-598. doi: 10.1007/s10072-019-04122-9. Epub 2019 Nov 13.","Chan CK","Neurol Sci","2020","2019/11/14","","","10.1007/s10072-019-04122-9"
"12661934","Peripheral markers of the gamma-aminobutyric acid (GABA)ergic system in Angelman's syndrome","Borgatti R, Piccinelli P, Passoni D, Romeo A, Viri M, Musumeci SA, Elia M, Cogliati T, Valseriati D, Grasso R, Raggi ME, Ferrarese C.","J Child Neurol. 2003 Jan;18(1):21-5. doi: 10.1177/08830738030180010801.","Borgatti R","J Child Neurol","2003","2003/03/29","","","10.1177/08830738030180010801"
"27768696","Fine Mapping of a Dravet Syndrome Modifier Locus on Mouse Chromosome 5 and Candidate Gene Analysis by RNA-Seq","Hawkins NA, Zachwieja NJ, Miller AR, Anderson LL, Kearney JA.","PLoS Genet. 2016 Oct 21;12(10):e1006398. doi: 10.1371/journal.pgen.1006398. eCollection 2016 Oct.","Hawkins NA","PLoS Genet","2016","2016/10/22","PMC5074504","","10.1371/journal.pgen.1006398"
"20156848","Genetic and functional characterisation of the P/Q calcium channel in episodic ataxia with epilepsy","Rajakulendran S, Graves TD, Labrum RW, Kotzadimitriou D, Eunson L, Davis MB, Davies R, Wood NW, Kullmann DM, Hanna MG, Schorge S.","J Physiol. 2010 Jun 1;588(Pt 11):1905-13. doi: 10.1113/jphysiol.2009.186437. Epub 2010 Feb 15.","Rajakulendran S","J Physiol","2010","2010/02/17","PMC2901979","","10.1113/jphysiol.2009.186437"
"26645390","Mutations in the sodium channel gene SCN2A cause neonatal epilepsy with late-onset episodic ataxia","Schwarz N, Hahn A, Bast T, Müller S, Löffler H, Maljevic S, Gaily E, Prehl I, Biskup S, Joensuu T, Lehesjoki AE, Neubauer BA, Lerche H, Hedrich UBS.","J Neurol. 2016 Feb;263(2):334-343. doi: 10.1007/s00415-015-7984-0. Epub 2015 Dec 8.","Schwarz N","J Neurol","2016","2015/12/10","","","10.1007/s00415-015-7984-0"
"16505326","SCN1A (2528delG) novel truncating mutation with benign outcome of severe myoclonic epilepsy of infancy","Buoni S, Orrico A, Galli L, Zannolli R, Burroni L, Hayek J, Fois A, Sorrentino V.","Neurology. 2006 Feb 28;66(4):606-7. doi: 10.1212/01.WNL.0000198504.41315.B1.","Buoni S","Neurology","2006","2006/03/01","","","10.1212/01.WNL.0000198504.41315.B1"
"31492455","Clinical features of early myoclonic encephalopathy caused by a CDKL5 mutation","Takeda K, Miyamoto Y, Yamamoto H, Ishii A, Hirose S, Yamamoto H.","Brain Dev. 2020 Jan;42(1):73-76. doi: 10.1016/j.braindev.2019.08.003. Epub 2019 Sep 3.","Takeda K","Brain Dev","2020","2019/09/08","","","10.1016/j.braindev.2019.08.003"
"22492876","An infant with pseudohyperkalemia, hemolysis, and seizures: cation-leaky GLUT1-deficiency syndrome due to a SLC2A1 mutation","Bawazir WM, Gevers EF, Flatt JF, Ang AL, Jacobs B, Oren C, Grunewald S, Dattani M, Bruce LJ, Stewart GW.","J Clin Endocrinol Metab. 2012 Jun;97(6):E987-93. doi: 10.1210/jc.2012-1399. Epub 2012 Apr 6.","Bawazir WM","J Clin Endocrinol Metab","2012","2012/04/12","","","10.1210/jc.2012-1399"
"25669891","Association of severe myoclonic epilepsy of infancy (SMEI) with probable autoimmune lymphoproliferative syndrome-variant","Berio A, Mangiante G, Piazzi A.","Pediatr Med Chir. 2014 Dec 30;36(5-6):100. doi: 10.4081/pmc.2014.100.","Berio A","Pediatr Med Chir","2014","2015/02/12","","","10.4081/pmc.2014.100"
"28005047","[The diagnosis of idiopathic epilepsy in children based on the algorithm of molecular-genetic studies]","Kozhanova TV, Zhylina SS, Aivazian SO, Ananyeva TV, Abramov AA, Belenikin MS, Meshcheryakova TI, Mutovin GR, Zavadenko NN.","Zh Nevrol Psikhiatr Im S S Korsakova. 2016;116(9. Vyp. 2):49-56. doi: 10.17116/jnevro20161169249-56.","Kozhanova TV","Zh Nevrol Psikhiatr Im S S Korsakova","2016","2016/12/23","","","10.17116/jnevro20161169249-56"
"27544716","Two mild cases of Dravet syndrome with truncating mutation of SCN1A","Takaori T, Kumakura A, Ishii A, Hirose S, Hata D.","Brain Dev. 2017 Jan;39(1):72-74. doi: 10.1016/j.braindev.2016.07.006. Epub 2016 Aug 17.","Takaori T","Brain Dev","2017","2016/08/22","","","10.1016/j.braindev.2016.07.006"
"32500351","Is NIPA1-associated hereditary spastic paraplegia always 'pure'? Further evidence of motor neurone disease and epilepsy as rare manifestations","Tanti M, Cairns D, Mirza N, McCann E, Young C.","Neurogenetics. 2020 Oct;21(4):305-308. doi: 10.1007/s10048-020-00619-0. Epub 2020 Jun 5.","Tanti M","Neurogenetics","2020","2020/06/06","","","10.1007/s10048-020-00619-0"
"22178256","Deletion of the RMGA and CHD2 genes in a child with epilepsy and mental deficiency","Capelli LP, Krepischi AC, Gurgel-Giannetti J, Mendes MF, Rodrigues T, Varela MC, Koiffmann CP, Rosenberg C.","Eur J Med Genet. 2012 Feb;55(2):132-4. doi: 10.1016/j.ejmg.2011.10.004. Epub 2011 Nov 25.","Capelli LP","Eur J Med Genet","2012","2011/12/20","","","10.1016/j.ejmg.2011.10.004"
"25714420","A de-novo STXBP1 gene mutation in a patient showing the Rett syndrome phenotype","Romaniello R, Saettini F, Panzeri E, Arrigoni F, Bassi MT, Borgatti R.","Neuroreport. 2015 Mar 25;26(5):254-7. doi: 10.1097/WNR.0000000000000337.","Romaniello R","Neuroreport","2015","2015/02/26","","","10.1097/WNR.0000000000000337"
"18577546","Paroxysmal exercise-induced dyskinesia and epilepsy is due to mutations in SLC2A1, encoding the glucose transporter GLUT1","Suls A, Dedeken P, Goffin K, Van Esch H, Dupont P, Cassiman D, Kempfle J, Wuttke TV, Weber Y, Lerche H, Afawi Z, Vandenberghe W, Korczyn AD, Berkovic SF, Ekstein D, Kivity S, Ryvlin P, Claes LR, Deprez L, Maljevic S, Vargas A, Van Dyck T, Goossens D, Del-Favero J, Van Laere K, De Jonghe P, Van Paesschen W.","Brain. 2008 Jul;131(Pt 7):1831-44. doi: 10.1093/brain/awn113. Epub 2008 Jun 24.","Suls A","Brain","2008","2008/06/26","PMC2442425","","10.1093/brain/awn113"
"26438699","Incidence of Dravet Syndrome in a US Population","Wu YW, Sullivan J, McDaniel SS, Meisler MH, Walsh EM, Li SX, Kuzniewicz MW.","Pediatrics. 2015 Nov;136(5):e1310-5. doi: 10.1542/peds.2015-1807. Epub 2015 Oct 5.","Wu YW","Pediatrics","2015","2015/10/07","PMC4621800","","10.1542/peds.2015-1807"
"32968789","Variant-specific changes in persistent or resurgent sodium current in SCN8A-related epilepsy patient-derived neurons","Tidball AM, Lopez-Santiago LF, Yuan Y, Glenn TW, Margolis JL, Clayton Walker J, Kilbane EG, Miller CA, Martina Bebin E, Scott Perry M, Isom LL, Parent JM.","Brain. 2020 Oct 1;143(10):3025-3040. doi: 10.1093/brain/awaa247.","Tidball AM","Brain","2020","2020/09/24","PMC7780473","","10.1093/brain/awaa247"
"29490292","TOP3B: A Novel Candidate Gene in Juvenile Myoclonic Epilepsy?","Daghsni M, Lahbib S, Fradj M, Sayeb M, Kelmemi W, Kraoua L, Kchaou M, Maazoul F, Echebbi S, Ben Ali N, Abdelhak S, M'rad R.","Cytogenet Genome Res. 2018;154(1):1-5. doi: 10.1159/000486945. Epub 2018 Feb 28.","Daghsni M","Cytogenet Genome Res","2018","2018/03/01","","","10.1159/000486945"
"12117362","A splice-site mutation in GABRG2 associated with childhood absence epilepsy and febrile convulsions","Kananura C, Haug K, Sander T, Runge U, Gu W, Hallmann K, Rebstock J, Heils A, Steinlein OK.","Arch Neurol. 2002 Jul;59(7):1137-41. doi: 10.1001/archneur.59.7.1137.","Kananura C","Arch Neurol","2002","2002/07/16","","","10.1001/archneur.59.7.1137"
"27605359","Further evidence for GRIN2B mutation as the cause of severe epileptic encephalopathy","Smigiel R, Kostrzewa G, Kosinska J, Pollak A, Stawinski P, Szmida E, Bloch M, Szymanska K, Karpinski P, Sasiadek MM, Ploski R.","Am J Med Genet A. 2016 Dec;170(12):3265-3270. doi: 10.1002/ajmg.a.37887. Epub 2016 Sep 8.","Smigiel R","Am J Med Genet A","2016","2016/09/09","","","10.1002/ajmg.a.37887"
"8719753","Analysis of a human brain voltage-gated potassium channel gene, KCNA6 (HBK2), in patients with juvenile myoclonic epilepsy","Rees M, Elmslie F, Whitehouse W, Sundqvist A, Gardiner M.","Neuropediatrics. 1995 Dec;26(6):333-4. doi: 10.1055/s-2007-979787.","Rees M","Neuropediatrics","1995","1995/12/01","","","10.1055/s-2007-979787"
"28391250","Confirmation of mutations in PROSC as a novel cause of vitamin B ((6)) -dependent epilepsy","Plecko B, Zweier M, Begemann A, Mathis D, Schmitt B, Striano P, Baethmann M, Vari MS, Beccaria F, Zara F, Crowther LM, Joset P, Sticht H, Papuc SM, Rauch A.","J Med Genet. 2017 Dec;54(12):809-814. doi: 10.1136/jmedgenet-2017-104521. Epub 2017 Apr 8.","Plecko B","J Med Genet","2017","2017/04/10","","","10.1136/jmedgenet-2017-104521"
"27248490","Early-life epileptic encephalopathy secondary to SZT2 pathogenic recessive variants","Venkatesan C, Angle B, Millichap JJ.","Epileptic Disord. 2016 Jun 1;18(2):195-200. doi: 10.1684/epd.2016.0828.","Venkatesan C","Epileptic Disord","2016","2016/06/02","","","10.1684/epd.2016.0828"
"12019207","Genotype-phenotype correlations for EPM2A mutations in Lafora's progressive myoclonus epilepsy: exon 1 mutations associate with an early-onset cognitive deficit subphenotype","Ganesh S, Delgado-Escueta AV, Suzuki T, Francheschetti S, Riggio C, Avanzini G, Rabinowicz A, Bohlega S, Bailey J, Alonso ME, Rasmussen A, Thomson AE, Ochoa A, Prado AJ, Medina MT, Yamakawa K.","Hum Mol Genet. 2002 May 15;11(11):1263-71. doi: 10.1093/hmg/11.11.1263.","Ganesh S","Hum Mol Genet","2002","2002/05/23","","","10.1093/hmg/11.11.1263"
"14504318","Sodium channel alpha1-subunit mutations in severe myoclonic epilepsy of infancy and infantile spasms","Wallace RH, Hodgson BL, Grinton BE, Gardiner RM, Robinson R, Rodriguez-Casero V, Sadleir L, Morgan J, Harkin LA, Dibbens LM, Yamamoto T, Andermann E, Mulley JC, Berkovic SF, Scheffer IE.","Neurology. 2003 Sep 23;61(6):765-9. doi: 10.1212/01.wnl.0000086379.71183.78.","Wallace RH","Neurology","2003","2003/09/25","","","10.1212/01.wnl.0000086379.71183.78"
"28872899","Two Novel Variants Affecting CDKL5 Transcript Associated with Epileptic Encephalopathy","Neupauerová J, Štěrbová K, Vlčková M, Sebroňová V, Maříková T, Krůtová M, David S, Kršek P, Žaliová M, Seeman P, Laššuthová P.","Genet Test Mol Biomarkers. 2017 Oct;21(10):613-618. doi: 10.1089/gtmb.2017.0110. Epub 2017 Sep 5.","Neupauerová J","Genet Test Mol Biomarkers","2017","2017/09/06","","","10.1089/gtmb.2017.0110"
"31475481","De novo pathogenic DNM1L variant in a patient diagnosed with atypical hereditary sensory and autonomic neuropathy","Tarailo-Graovac M, Zahir FR, Zivkovic I, Moksa M, Selby K, Sinha S, Nislow C, Stockler-Ipsiroglu SG, Sheffer R, Saada-Reisch A, Friedman JM, van Karnebeek CDM, Horvath GA.","Mol Genet Genomic Med. 2019 Oct;7(10):e00961. doi: 10.1002/mgg3.961. Epub 2019 Sep 1.","Tarailo-Graovac M","Mol Genet Genomic Med","2019","2019/09/03","PMC6785439","","10.1002/mgg3.961"
"25625532","Predictive value of EFHC1 variants for the long-term seizure outcome in juvenile myoclonic epilepsy","von Podewils F, Kowoll V, Schroeder W, Geithner J, Wang ZI, Gaida B, Bombach P, Kessler C, Felbor U, Runge U.","Epilepsy Behav. 2015 Mar;44:61-6. doi: 10.1016/j.yebeh.2014.12.016. Epub 2015 Jan 24.","von Podewils F","Epilepsy Behav","2015","2015/01/28","","","10.1016/j.yebeh.2014.12.016"
"12773292","Familial severe myoclonic epilepsy of infancy: truncation of Nav1.1 and genetic heterogeneity","Gennaro E, Veggiotti P, Malacarne M, Madia F, Cecconi M, Cardinali S, Cassetti A, Cecconi I, Bertini E, Bianchi A, Gobbi G, Zara F.","Epileptic Disord. 2003 Mar;5(1):21-5.","Gennaro E","Epileptic Disord","2003","2003/05/30","","",""
"22719002","Prognostic, clinical and demographic features in SCN1A mutation-positive Dravet syndrome","Brunklaus A, Ellis R, Reavey E, Forbes GH, Zuberi SM.","Brain. 2012 Aug;135(Pt 8):2329-36. doi: 10.1093/brain/aws151. Epub 2012 Jun 19.","Brunklaus A","Brain","2012","2012/06/22","","","10.1093/brain/aws151"
"30737342","Clinical spectrum of STX1B-related epileptic disorders","Wolking S, May P, Mei D, Møller RS, Balestrini S, Helbig KL, Altuzarra CD, Chatron N, Kaiwar C, Stöhr K, Widdess-Walsh P, Mendelsohn BA, Numis A, Cilio MR, Van Paesschen W, Svendsen LL, Oates S, Hughes E, Goyal S, Brown K, Sifuentes Saenz M, Dorn T, Muhle H, Pagnamenta AT, Vavoulis DV, Knight SJL, Taylor JC, Canevini MP, Darra F, Gavrilova RH, Powis Z, Tang S, Marquetand J, Armstrong M, McHale D, Klee EW, Kluger GJ, Lowenstein DH, Weckhuysen S, Pal DK, Helbig I, Guerrini R, Thomas RH, Rees MI, Lesca G, Sisodiya SM, Weber YG, Lal D, Marini C, Lerche H, Schubert J.","Neurology. 2019 Mar 12;92(11):e1238-e1249. doi: 10.1212/WNL.0000000000007089. Epub 2019 Feb 8.","Wolking S","Neurology","2019","2019/02/10","PMC6511102","","10.1212/WNL.0000000000007089"
"23916143","Low incidence of SCN1A genetic mutation in patients with hemiconvulsion-hemiplegia-epilepsy syndrome","Kim DW, Lim BC, Kim KJ, Chae JH, Lee R, Lee SK.","Epilepsy Res. 2013 Oct;106(3):440-5. doi: 10.1016/j.eplepsyres.2013.06.012. Epub 2013 Aug 1.","Kim DW","Epilepsy Res","2013","2013/08/07","","","10.1016/j.eplepsyres.2013.06.012"
"15048894","Benign familial neonatal-infantile seizures: characterization of a new sodium channelopathy","Berkovic SF, Heron SE, Giordano L, Marini C, Guerrini R, Kaplan RE, Gambardella A, Steinlein OK, Grinton BE, Dean JT, Bordo L, Hodgson BL, Yamamoto T, Mulley JC, Zara F, Scheffer IE.","Ann Neurol. 2004 Apr;55(4):550-7. doi: 10.1002/ana.20029.","Berkovic SF","Ann Neurol","2004","2004/03/30","","","10.1002/ana.20029"
"23958593","RBPJ is disrupted in a case of proximal 4p deletion syndrome with epilepsy","Nakayama T, Saitsu H, Endo W, Kikuchi A, Uematsu M, Haginoya K, Hino-fukuyo N, Kobayashi T, Iwasaki M, Tominaga T, Kure S, Matsumoto N.","Brain Dev. 2014 Jun;36(6):532-6. doi: 10.1016/j.braindev.2013.07.009. Epub 2013 Aug 16.","Nakayama T","Brain Dev","2014","2013/08/21","","","10.1016/j.braindev.2013.07.009"
"22883432","A partial MECP2 duplication in a mildly affected adult male: a putative role for the 3' untranslated region in the MECP2 duplication phenotype","Hanchard NA, Carvalho CM, Bader P, Thome A, Omo-Griffith L, del Gaudio D, Pehlivan D, Fang P, Schaaf CP, Ramocki MB, Lupski JR, Cheung SW.","BMC Med Genet. 2012 Aug 10;13:71. doi: 10.1186/1471-2350-13-71.","Hanchard NA","BMC Med Genet","2012","2012/08/14","PMC3575261","","10.1186/1471-2350-13-71"
"33645921","Coexistence of severe developmental delay, epilepsy, and hemangioma in Snijders Blok-Fisher syndrome suggests the presence of a POU3F3-related SNIBFIS endophenotype: A case report","Torun D, Arslan M, Yüksel Z.","Am J Med Genet A. 2021 May;185(5):1554-1560. doi: 10.1002/ajmg.a.62135. Epub 2021 Mar 1.","Torun D","Am J Med Genet A","2021","2021/03/01","","","10.1002/ajmg.a.62135"
"25758335","Infantile onset Vanishing White Matter disease associated with a novel EIF2B5 variant, remarkably long life span, severe epilepsy, and hypopituitarism","Woody AL, Hsieh DT, McIver HK, Thomas LP, Rohena L.","Am J Med Genet A. 2015 Apr;167A(4):826-30. doi: 10.1002/ajmg.a.36961. Epub 2015 Mar 9.","Woody AL","Am J Med Genet A","2015","2015/03/12","","","10.1002/ajmg.a.36961"
"31102827","A novel variant in SCN1A gene associated with Dravet syndrome","Pathirana B, Hettiarachchi D, Neththikumara NF, Ratnayake PD, Dissanayake V.","Seizure. 2019 Jul;69:213-214. doi: 10.1016/j.seizure.2019.05.003. Epub 2019 May 10.","Pathirana B","Seizure","2019","2019/05/19","","","10.1016/j.seizure.2019.05.003"
"12495651","Graphogenic epilepsy: a variant of language-induced epilepsy distinguished from reading- and praxis-induced epilepsy","Oshima T, Hirose K, Murakami H, Suzuki S, Kanemoto K.","Seizure. 2003 Jan;12(1):56-9. doi: 10.1016/s1059131102000997.","Oshima T","Seizure","2003","2002/12/24","","","10.1016/s1059131102000997"
"24811917","Copy number variation plays an important role in clinical epilepsy","Olson H, Shen Y, Avallone J, Sheidley BR, Pinsky R, Bergin AM, Berry GT, Duffy FH, Eksioglu Y, Harris DJ, Hisama FM, Ho E, Irons M, Jacobsen CM, James P, Kothare S, Khwaja O, Lipton J, Loddenkemper T, Markowitz J, Maski K, Megerian JT, Neilan E, Raffalli PC, Robbins M, Roberts A, Roe E, Rollins C, Sahin M, Sarco D, Schonwald A, Smith SE, Soul J, Stoler JM, Takeoka M, Tan WH, Torres AR, Tsai P, Urion DK, Weissman L, Wolff R, Wu BL, Miller DT, Poduri A.","Ann Neurol. 2014 Jun;75(6):943-58. doi: 10.1002/ana.24178. Epub 2014 Jun 13.","Olson H","Ann Neurol","2014","2014/05/10","PMC4487364","NIHMS694429","10.1002/ana.24178"
"28556246","Cacna1g is a genetic modifier of epilepsy in a mouse model of Dravet syndrome","Calhoun JD, Hawkins NA, Zachwieja NJ, Kearney JA.","Epilepsia. 2017 Aug;58(8):e111-e115. doi: 10.1111/epi.13811. Epub 2017 May 28.","Calhoun JD","Epilepsia","2017","2017/05/31","PMC5554089","NIHMS875699","10.1111/epi.13811"
"3338422","Hot-water epilepsy: a variant of reflex epilepsy in southern India","Satishchandra P, Shivaramakrishana A, Kaliaperumal VG, Schoenberg BS.","Epilepsia. 1988 Jan-Feb;29(1):52-6. doi: 10.1111/j.1528-1157.1988.tb05098.x.","Satishchandra P","Epilepsia","1988","1988/01/01","","","10.1111/j.1528-1157.1988.tb05098.x"
"24049133","Duplications of 17q12 can cause familial fever-related epilepsy syndromes","Hardies K, Weckhuysen S, Peeters E, Holmgren P, Van Esch H, De Jonghe P, Van Paesschen W, Suls A.","Neurology. 2013 Oct 15;81(16):1434-40. doi: 10.1212/WNL.0b013e3182a84163. Epub 2013 Sep 18.","Hardies K","Neurology","2013","2013/09/20","","","10.1212/WNL.0b013e3182a84163"
"21515089","Parieto-occipital lobe epilepsy caused by a POLG1 compound heterozygous A467T/W748S genotype","Roshal D, Glosser D, Zangaladze A.","Epilepsy Behav. 2011 Jun;21(2):206-10. doi: 10.1016/j.yebeh.2011.03.003. Epub 2011 Apr 22.","Roshal D","Epilepsy Behav","2011","2011/04/26","","","10.1016/j.yebeh.2011.03.003"
"32702657","Molecular diagnosis of epileptic encephalopathy of the first year of life applying a customized gene panel in a group of Argentinean patients","Juanes M, Veneruzzo G, Loos M, Reyes G, Araoz HV, Garcia FM, Gomez G, Alonso CN, Chertkoff LP, Caraballo R.","Epilepsy Behav. 2020 Oct;111:107322. doi: 10.1016/j.yebeh.2020.107322. Epub 2020 Jul 20.","Juanes M","Epilepsy Behav","2020","2020/07/24","","","10.1016/j.yebeh.2020.107322"
"10851396","New variant Creutzfeldt-Jakob disease presenting as localization-related epilepsy","Silverdale M, Leach JP, Chadwick DW.","Neurology. 2000 Jun 13;54(11):2188. doi: 10.1212/wnl.54.11.2188.","Silverdale M","Neurology","2000","2000/06/14","","","10.1212/wnl.54.11.2188"
"22118295","A de novo mutation in an Italian sporadic patient affected by nocturnal frontal lobe epilepsy","Sansoni V, Nobili L, Proserpio P, Ferini-Strambi L, Combi R.","J Sleep Res. 2012 Jun;21(3):352-3. doi: 10.1111/j.1365-2869.2011.00986.x. Epub 2011 Nov 25.","Sansoni V","J Sleep Res","2012","2011/11/29","","","10.1111/j.1365-2869.2011.00986.x"
"33275834","Expanding the PURA syndrome phenotype: A child with the recurrent PURA p.(Phe233del) pathogenic variant showing similarities with cutis laxa","Cinquina V, Ciaccio C, Venturini M, Masson R, Ritelli M, Colombi M.","Mol Genet Genomic Med. 2021 Jan;9(1):e1562. doi: 10.1002/mgg3.1562. Epub 2020 Dec 4.","Cinquina V","Mol Genet Genomic Med","2021","2020/12/04","PMC7963414","","10.1002/mgg3.1562"
